# Definition of the community standard for skyglow observations 1.0
# URL: http://www.darksky.org/NSBM/sdf1.0.pdf
# Number of header lines: 35
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU
# Instrument ID: SQM_LU-MacLeish
# Data supplier: Mariana Abarca / Smith College Biology Department
# Location name: Smith College - MacLeish Field Station
# Position: 42.449183, -72.679909, 170
# Local timezone: UTC-4
# Time Synchronization: NTP
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0., 0.
# Field of view: 20
# Number of fields per line: 6
# SQM serial number: 5796
# SQM firmware version: 79
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000006,00000079,00005796
# SQM readout test rx: r, 09.39m,0000017207Hz,0000000000c,0000000.000s, 020.6C
# SQM readout test cx: c,00000019.97m,0000215.540s, 020.3C,00000008.71m, 020.9C
# Comment:
# Comment:
# Comment:
# Comment:
# Comment: Capture program: PySQM
# blank line 30
# blank line 31
# blank line 32
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2024-06-26T04:30:04.000;2024-06-26T00:30:04.000;20.60;0.000;2452.000;11.500
2024-06-26T04:30:09.000;2024-06-26T00:30:09.000;20.60;0.000;2455.000;11.500
2024-06-26T04:30:14.000;2024-06-26T00:30:14.000;20.60;0.000;2454.000;11.500
2024-06-26T04:30:19.000;2024-06-26T00:30:19.000;20.60;0.000;2451.000;11.500
2024-06-26T04:30:24.000;2024-06-26T00:30:24.000;20.60;0.000;2455.000;11.500
2024-06-26T04:30:29.000;2024-06-26T00:30:29.000;20.60;0.000;2453.000;11.500
2024-06-26T04:30:34.000;2024-06-26T00:30:34.000;20.60;0.000;2456.000;11.500
2024-06-26T04:30:39.000;2024-06-26T00:30:39.000;20.60;0.000;2453.000;11.500
2024-06-26T04:30:44.000;2024-06-26T00:30:44.000;20.60;0.000;2453.000;11.500
2024-06-26T04:30:49.000;2024-06-26T00:30:49.000;20.60;0.000;2455.000;11.500
2024-06-26T04:30:54.000;2024-06-26T00:30:54.000;20.60;0.000;2453.000;11.500
2024-06-26T04:30:59.000;2024-06-26T00:30:59.000;20.60;0.000;2453.000;11.500
2024-06-26T04:31:04.000;2024-06-26T00:31:04.000;20.60;0.000;2454.000;11.500
2024-06-26T04:31:09.000;2024-06-26T00:31:09.000;20.60;0.000;2452.000;11.500
2024-06-26T04:31:14.000;2024-06-26T00:31:14.000;20.60;0.000;2455.000;11.500
2024-06-26T04:31:19.000;2024-06-26T00:31:19.000;20.60;0.000;2453.000;11.500
2024-06-26T04:31:24.000;2024-06-26T00:31:24.000;20.60;0.000;2453.000;11.500
2024-06-26T04:31:29.000;2024-06-26T00:31:29.000;20.60;0.000;2454.000;11.500
2024-06-26T04:31:34.000;2024-06-26T00:31:34.000;20.60;0.000;2451.000;11.500
2024-06-26T04:31:39.000;2024-06-26T00:31:39.000;20.60;0.000;2456.000;11.500
2024-06-26T04:31:44.000;2024-06-26T00:31:44.000;20.60;0.000;2452.000;11.500
2024-06-26T04:31:49.000;2024-06-26T00:31:49.000;20.60;0.000;2454.000;11.500
2024-06-26T04:31:54.000;2024-06-26T00:31:54.000;20.60;0.000;2453.000;11.500
2024-06-26T04:31:59.000;2024-06-26T00:31:59.000;20.60;0.000;2453.000;11.500
2024-06-26T04:32:04.000;2024-06-26T00:32:04.000;20.60;0.000;2455.000;11.500
2024-06-26T04:32:09.000;2024-06-26T00:32:09.000;20.60;0.000;2454.000;11.500
2024-06-26T04:32:14.000;2024-06-26T00:32:14.000;20.60;0.000;2453.000;11.500
2024-06-26T04:32:19.000;2024-06-26T00:32:19.000;20.60;0.000;2455.000;11.500
2024-06-26T04:32:24.000;2024-06-26T00:32:24.000;20.60;0.000;2452.000;11.500
2024-06-26T04:32:29.000;2024-06-26T00:32:29.000;20.60;0.000;2456.000;11.500
2024-06-26T04:32:34.000;2024-06-26T00:32:34.000;20.60;0.000;2453.000;11.500
2024-06-26T04:32:39.000;2024-06-26T00:32:39.000;20.60;0.000;2453.000;11.500
2024-06-26T04:32:44.000;2024-06-26T00:32:44.000;20.60;0.000;2454.000;11.500
2024-06-26T04:32:49.000;2024-06-26T00:32:49.000;20.60;0.000;2455.000;11.500
2024-06-26T04:32:54.000;2024-06-26T00:32:54.000;20.60;0.000;2454.000;11.500
2024-06-26T04:32:59.000;2024-06-26T00:32:59.000;20.60;0.000;2455.000;11.500
2024-06-26T04:33:04.000;2024-06-26T00:33:04.000;20.60;0.000;2452.000;11.500
2024-06-26T04:33:09.000;2024-06-26T00:33:09.000;20.60;0.000;2457.000;11.500
2024-06-26T04:33:14.000;2024-06-26T00:33:14.000;20.60;0.000;2452.000;11.500
2024-06-26T04:33:19.000;2024-06-26T00:33:19.000;20.60;0.000;2455.000;11.500
2024-06-26T04:33:24.000;2024-06-26T00:33:24.000;20.60;0.000;2453.000;11.500
2024-06-26T04:33:29.000;2024-06-26T00:33:29.000;20.60;0.000;2454.000;11.500
2024-06-26T04:33:34.000;2024-06-26T00:33:34.000;20.60;0.000;2454.000;11.500
2024-06-26T04:33:39.000;2024-06-26T00:33:39.000;20.60;0.000;2455.000;11.500
2024-06-26T04:33:44.000;2024-06-26T00:33:44.000;20.60;0.000;2454.000;11.500
2024-06-26T04:33:49.000;2024-06-26T00:33:49.000;20.60;0.000;2456.000;11.500
2024-06-26T04:33:54.000;2024-06-26T00:33:54.000;20.60;0.000;2452.000;11.500
2024-06-26T04:33:59.000;2024-06-26T00:33:59.000;20.60;0.000;2457.000;11.500
2024-06-26T04:34:04.000;2024-06-26T00:34:04.000;20.60;0.000;2452.000;11.500
2024-06-26T04:34:09.000;2024-06-26T00:34:09.000;20.60;0.000;2455.000;11.500
2024-06-26T04:34:14.000;2024-06-26T00:34:14.000;20.60;0.000;2454.000;11.500
2024-06-26T04:34:19.000;2024-06-26T00:34:19.000;20.60;0.000;2455.000;11.500
2024-06-26T04:34:24.000;2024-06-26T00:34:24.000;20.60;0.000;2454.000;11.500
2024-06-26T04:34:29.000;2024-06-26T00:34:29.000;20.60;0.000;2456.000;11.500
2024-06-26T04:34:34.000;2024-06-26T00:34:34.000;20.60;0.000;2453.000;11.500
2024-06-26T04:34:39.000;2024-06-26T00:34:39.000;20.60;0.000;2458.000;11.500
2024-06-26T04:34:44.000;2024-06-26T00:34:44.000;20.60;0.000;2451.000;11.500
2024-06-26T04:34:49.000;2024-06-26T00:34:49.000;20.60;0.000;2458.000;11.500
2024-06-26T04:34:54.000;2024-06-26T00:34:54.000;20.60;0.000;2453.000;11.500
2024-06-26T04:34:59.000;2024-06-26T00:34:59.000;20.60;0.000;2456.000;11.500
2024-06-26T04:35:04.000;2024-06-26T00:35:04.000;20.60;0.000;2453.000;11.500
2024-06-26T04:35:09.000;2024-06-26T00:35:09.000;20.60;0.000;2457.000;11.500
2024-06-26T04:35:14.000;2024-06-26T00:35:14.000;20.60;0.000;2454.000;11.500
2024-06-26T04:35:19.000;2024-06-26T00:35:19.000;20.60;0.000;2458.000;11.500
2024-06-26T04:35:24.000;2024-06-26T00:35:24.000;20.60;0.000;2452.000;11.500
2024-06-26T04:35:29.000;2024-06-26T00:35:29.000;20.60;0.000;2459.000;11.500
2024-06-26T04:35:34.000;2024-06-26T00:35:34.000;20.60;0.000;2452.000;11.500
2024-06-26T04:35:39.000;2024-06-26T00:35:39.000;20.60;0.000;2459.000;11.500
2024-06-26T04:35:44.000;2024-06-26T00:35:44.000;20.60;0.000;2454.000;11.500
2024-06-26T04:35:49.000;2024-06-26T00:35:49.000;20.60;0.000;2457.000;11.500
2024-06-26T04:35:54.000;2024-06-26T00:35:54.000;20.60;0.000;2454.000;11.500
2024-06-26T04:35:59.000;2024-06-26T00:35:59.000;20.60;0.000;2458.000;11.500
2024-06-26T04:36:04.000;2024-06-26T00:36:04.000;20.60;0.000;2455.000;11.500
2024-06-26T04:36:09.000;2024-06-26T00:36:09.000;20.60;0.000;2460.000;11.500
2024-06-26T04:36:14.000;2024-06-26T00:36:14.000;20.60;0.000;2452.000;11.500
2024-06-26T04:36:19.000;2024-06-26T00:36:19.000;20.60;0.000;2461.000;11.500
2024-06-26T04:36:24.000;2024-06-26T00:36:24.000;20.60;0.000;2453.000;11.500
2024-06-26T04:36:29.000;2024-06-26T00:36:29.000;20.60;0.000;2459.000;11.500
2024-06-26T04:36:34.000;2024-06-26T00:36:34.000;20.60;0.000;2453.000;11.500
2024-06-26T04:36:39.000;2024-06-26T00:36:39.000;20.60;0.000;2459.000;11.500
2024-06-26T04:36:44.000;2024-06-26T00:36:44.000;20.60;0.000;2455.000;11.500
2024-06-26T04:36:49.000;2024-06-26T00:36:49.000;20.60;0.000;2460.000;11.500
2024-06-26T04:36:54.000;2024-06-26T00:36:54.000;20.60;0.000;2454.000;11.500
2024-06-26T04:36:59.000;2024-06-26T00:36:59.000;20.60;0.000;2461.000;11.500
2024-06-26T04:37:04.000;2024-06-26T00:37:04.000;20.60;0.000;2453.000;11.500
2024-06-26T04:37:09.000;2024-06-26T00:37:09.000;20.60;0.000;2462.000;11.500
2024-06-26T04:37:14.000;2024-06-26T00:37:14.000;20.60;0.000;2453.000;11.500
2024-06-26T04:37:19.000;2024-06-26T00:37:19.000;20.60;0.000;2460.000;11.500
2024-06-26T04:37:24.000;2024-06-26T00:37:24.000;20.60;0.000;2455.000;11.500
2024-06-26T04:37:29.000;2024-06-26T00:37:29.000;20.60;0.000;2461.000;11.500
2024-06-26T04:37:34.000;2024-06-26T00:37:34.000;20.60;0.000;2455.000;11.500
2024-06-26T04:37:39.000;2024-06-26T00:37:39.000;20.60;0.000;2462.000;11.500
2024-06-26T04:37:44.000;2024-06-26T00:37:44.000;20.60;0.000;2454.000;11.500
2024-06-26T04:37:49.000;2024-06-26T00:37:49.000;20.60;0.000;2463.000;11.500
2024-06-26T04:37:54.000;2024-06-26T00:37:54.000;20.60;0.000;2453.000;11.500
2024-06-26T04:37:59.000;2024-06-26T00:37:59.000;20.60;0.000;2464.000;11.490
2024-06-26T04:38:04.000;2024-06-26T00:38:04.000;20.60;0.000;2455.000;11.500
2024-06-26T04:38:09.000;2024-06-26T00:38:09.000;20.60;0.000;2462.000;11.500
2024-06-26T04:38:14.000;2024-06-26T00:38:14.000;20.60;0.000;2456.000;11.500
2024-06-26T04:38:19.000;2024-06-26T00:38:19.000;20.60;0.000;2462.000;11.500
2024-06-26T04:38:24.000;2024-06-26T00:38:24.000;20.60;0.000;2456.000;11.500
2024-06-26T04:38:29.000;2024-06-26T00:38:29.000;20.60;0.000;2464.000;11.490
2024-06-26T04:38:34.000;2024-06-26T00:38:34.000;20.60;0.000;2454.000;11.500
2024-06-26T04:38:39.000;2024-06-26T00:38:39.000;20.60;0.000;2465.000;11.490
2024-06-26T04:38:44.000;2024-06-26T00:38:44.000;20.60;0.000;2455.000;11.500
2024-06-26T04:38:49.000;2024-06-26T00:38:49.000;20.60;0.000;2463.000;11.500
2024-06-26T04:38:54.000;2024-06-26T00:38:54.000;20.60;0.000;2456.000;11.500
2024-06-26T04:38:59.000;2024-06-26T00:38:59.000;20.60;0.000;2463.000;11.500
2024-06-26T04:39:04.000;2024-06-26T00:39:04.000;20.60;0.000;2457.000;11.500
2024-06-26T04:39:09.000;2024-06-26T00:39:09.000;20.60;0.000;2463.000;11.500
2024-06-26T04:39:14.000;2024-06-26T00:39:14.000;20.60;0.000;2456.000;11.500
2024-06-26T04:39:19.000;2024-06-26T00:39:19.000;20.60;0.000;2466.000;11.490
2024-06-26T04:39:24.000;2024-06-26T00:39:24.000;20.60;0.000;2455.000;11.500
2024-06-26T04:39:29.000;2024-06-26T00:39:29.000;20.60;0.000;2466.000;11.490
2024-06-26T04:39:34.000;2024-06-26T00:39:34.000;20.60;0.000;2455.000;11.500
2024-06-26T04:39:39.000;2024-06-26T00:39:39.000;20.60;0.000;2464.000;11.490
2024-06-26T04:39:44.000;2024-06-26T00:39:44.000;20.60;0.000;2457.000;11.500
2024-06-26T04:39:49.000;2024-06-26T00:39:49.000;20.60;0.000;2464.000;11.490
2024-06-26T04:39:54.000;2024-06-26T00:39:54.000;20.60;0.000;2457.000;11.500
2024-06-26T04:39:59.000;2024-06-26T00:39:59.000;20.60;0.000;2466.000;11.490
2024-06-26T04:40:04.000;2024-06-26T00:40:04.000;20.60;0.000;2456.000;11.500
2024-06-26T04:40:09.000;2024-06-26T00:40:09.000;20.60;0.000;2466.000;11.490
2024-06-26T04:40:14.000;2024-06-26T00:40:14.000;20.60;0.000;2455.000;11.500
2024-06-26T04:40:19.000;2024-06-26T00:40:19.000;20.60;0.000;2467.000;11.490
2024-06-26T04:40:24.000;2024-06-26T00:40:24.000;20.60;0.000;2457.000;11.500
2024-06-26T04:40:29.000;2024-06-26T00:40:29.000;20.60;0.000;2465.000;11.490
2024-06-26T04:40:34.000;2024-06-26T00:40:34.000;20.60;0.000;2458.000;11.500
2024-06-26T04:40:39.000;2024-06-26T00:40:39.000;20.60;0.000;2465.000;11.490
2024-06-26T04:40:44.000;2024-06-26T00:40:44.000;20.60;0.000;2459.000;11.500
2024-06-26T04:40:49.000;2024-06-26T00:40:49.000;20.60;0.000;2466.000;11.490
2024-06-26T04:40:54.000;2024-06-26T00:40:54.000;20.60;0.000;2457.000;11.500
2024-06-26T04:40:59.000;2024-06-26T00:40:59.000;20.60;0.000;2467.000;11.490
2024-06-26T04:41:04.000;2024-06-26T00:41:04.000;20.60;0.000;2457.000;11.500
2024-06-26T04:41:09.000;2024-06-26T00:41:09.000;20.60;0.000;2467.000;11.490
2024-06-26T04:41:14.000;2024-06-26T00:41:14.000;20.60;0.000;2458.000;11.500
2024-06-26T04:41:19.000;2024-06-26T00:41:19.000;20.60;0.000;2465.000;11.490
2024-06-26T04:41:24.000;2024-06-26T00:41:24.000;20.60;0.000;2460.000;11.500
2024-06-26T04:41:29.000;2024-06-26T00:41:29.000;20.60;0.000;2467.000;11.490
2024-06-26T04:41:34.000;2024-06-26T00:41:34.000;20.60;0.000;2460.000;11.500
2024-06-26T04:41:39.000;2024-06-26T00:41:39.000;20.60;0.000;2467.000;11.490
2024-06-26T04:41:44.000;2024-06-26T00:41:44.000;20.60;0.000;2458.000;11.500
2024-06-26T04:41:49.000;2024-06-26T00:41:49.000;20.60;0.000;2468.000;11.490
2024-06-26T04:41:54.000;2024-06-26T00:41:54.000;20.60;0.000;2459.000;11.500
2024-06-26T04:41:59.000;2024-06-26T00:41:59.000;20.60;0.000;2467.000;11.490
2024-06-26T04:42:04.000;2024-06-26T00:42:04.000;20.60;0.000;2460.000;11.500
2024-06-26T04:42:09.000;2024-06-26T00:42:09.000;20.60;0.000;2466.000;11.490
2024-06-26T04:42:14.000;2024-06-26T00:42:14.000;20.60;0.000;2462.000;11.500
2024-06-26T04:42:19.000;2024-06-26T00:42:19.000;20.60;0.000;2467.000;11.490
2024-06-26T04:42:24.000;2024-06-26T00:42:24.000;20.60;0.000;2460.000;11.500
2024-06-26T04:42:29.000;2024-06-26T00:42:29.000;20.60;0.000;2468.000;11.490
2024-06-26T04:42:34.000;2024-06-26T00:42:34.000;20.60;0.000;2460.000;11.500
2024-06-26T04:42:39.000;2024-06-26T00:42:39.000;20.60;0.000;2468.000;11.490
2024-06-26T04:42:44.000;2024-06-26T00:42:44.000;20.60;0.000;2461.000;11.500
2024-06-26T04:42:49.000;2024-06-26T00:42:49.000;20.60;0.000;2465.000;11.490
2024-06-26T04:42:54.000;2024-06-26T00:42:54.000;20.60;0.000;2462.000;11.500
2024-06-26T04:42:59.000;2024-06-26T00:42:59.000;20.60;0.000;2466.000;11.490
2024-06-26T04:43:04.000;2024-06-26T00:43:04.000;20.60;0.000;2463.000;11.500
2024-06-26T04:43:09.000;2024-06-26T00:43:09.000;20.60;0.000;2466.000;11.490
2024-06-26T04:43:14.000;2024-06-26T00:43:14.000;20.60;0.000;2462.000;11.500
2024-06-26T04:43:19.000;2024-06-26T00:43:19.000;20.60;0.000;2467.000;11.490
2024-06-26T04:43:24.000;2024-06-26T00:43:24.000;20.60;0.000;2461.000;11.500
2024-06-26T04:43:29.000;2024-06-26T00:43:29.000;20.60;0.000;2467.000;11.490
2024-06-26T04:43:34.000;2024-06-26T00:43:34.000;20.60;0.000;2464.000;11.490
2024-06-26T04:43:39.000;2024-06-26T00:43:39.000;20.60;0.000;2464.000;11.490
2024-06-26T04:43:44.000;2024-06-26T00:43:44.000;20.60;0.000;2464.000;11.490
2024-06-26T04:43:49.000;2024-06-26T00:43:49.000;20.60;0.000;2465.000;11.490
2024-06-26T04:43:54.000;2024-06-26T00:43:54.000;20.60;0.000;2465.000;11.490
2024-06-26T04:43:59.000;2024-06-26T00:43:59.000;20.60;0.000;2466.000;11.490
2024-06-26T04:44:04.000;2024-06-26T00:44:04.000;20.60;0.000;2463.000;11.500
2024-06-26T04:44:09.000;2024-06-26T00:44:09.000;20.60;0.000;2467.000;11.490
2024-06-26T04:44:14.000;2024-06-26T00:44:14.000;20.60;0.000;2464.000;11.490
2024-06-26T04:44:19.000;2024-06-26T00:44:19.000;20.60;0.000;2465.000;11.490
2024-06-26T04:44:24.000;2024-06-26T00:44:24.000;20.60;0.000;2464.000;11.490
2024-06-26T04:44:29.000;2024-06-26T00:44:29.000;20.60;0.000;2464.000;11.490
2024-06-26T04:44:34.000;2024-06-26T00:44:34.000;20.60;0.000;2465.000;11.490
2024-06-26T04:44:39.000;2024-06-26T00:44:39.000;20.60;0.000;2464.000;11.490
2024-06-26T04:44:44.000;2024-06-26T00:44:44.000;20.60;0.000;2465.000;11.490
2024-06-26T04:44:49.000;2024-06-26T00:44:49.000;20.60;0.000;2466.000;11.490
2024-06-26T04:44:54.000;2024-06-26T00:44:54.000;20.60;0.000;2463.000;11.500
2024-06-26T04:44:59.000;2024-06-26T00:44:59.000;20.60;0.000;2465.000;11.490
2024-06-26T04:45:04.000;2024-06-26T00:45:04.000;20.60;0.000;2465.000;11.490
2024-06-26T04:45:09.000;2024-06-26T00:45:09.000;20.60;0.000;2463.000;11.500
2024-06-26T04:45:14.000;2024-06-26T00:45:14.000;20.60;0.000;2465.000;11.490
2024-06-26T04:45:19.000;2024-06-26T00:45:19.000;20.60;0.000;2463.000;11.500
2024-06-26T04:45:24.000;2024-06-26T00:45:24.000;20.60;0.000;2467.000;11.490
2024-06-26T04:45:29.000;2024-06-26T00:45:29.000;20.60;0.000;2464.000;11.490
2024-06-26T04:45:34.000;2024-06-26T00:45:34.000;20.60;0.000;2465.000;11.490
2024-06-26T04:45:39.000;2024-06-26T00:45:39.000;20.60;0.000;2464.000;11.490
2024-06-26T04:45:44.000;2024-06-26T00:45:44.000;20.60;0.000;2465.000;11.490
2024-06-26T04:45:49.000;2024-06-26T00:45:49.000;20.60;0.000;2463.000;11.500
2024-06-26T04:45:54.000;2024-06-26T00:45:54.000;20.60;0.000;2466.000;11.490
2024-06-26T04:45:59.000;2024-06-26T00:45:59.000;20.60;0.000;2461.000;11.500
2024-06-26T04:46:04.000;2024-06-26T00:46:04.000;20.60;0.000;2467.000;11.490
2024-06-26T04:46:09.000;2024-06-26T00:46:09.000;20.60;0.000;2462.000;11.500
2024-06-26T04:46:14.000;2024-06-26T00:46:14.000;20.60;0.000;2468.000;11.490
2024-06-26T04:46:19.000;2024-06-26T00:46:19.000;20.60;0.000;2465.000;11.490
2024-06-26T04:46:24.000;2024-06-26T00:46:24.000;20.60;0.000;2464.000;11.490
2024-06-26T04:46:29.000;2024-06-26T00:46:29.000;20.60;0.000;2466.000;11.490
2024-06-26T04:46:34.000;2024-06-26T00:46:34.000;20.60;0.000;2465.000;11.490
2024-06-26T04:46:39.000;2024-06-26T00:46:39.000;20.60;0.000;2464.000;11.490
2024-06-26T04:46:44.000;2024-06-26T00:46:44.000;20.60;0.000;2466.000;11.490
2024-06-26T04:46:49.000;2024-06-26T00:46:49.000;20.60;0.000;2463.000;11.500
2024-06-26T04:46:54.000;2024-06-26T00:46:54.000;20.60;0.000;2466.000;11.490
2024-06-26T04:46:59.000;2024-06-26T00:46:59.000;20.60;0.000;2463.000;11.500
2024-06-26T04:47:04.000;2024-06-26T00:47:04.000;20.60;0.000;2466.000;11.490
2024-06-26T04:47:09.000;2024-06-26T00:47:09.000;20.60;0.000;2464.000;11.490
2024-06-26T04:47:14.000;2024-06-26T00:47:14.000;20.60;0.000;2465.000;11.490
2024-06-26T04:47:19.000;2024-06-26T00:47:19.000;20.60;0.000;2464.000;11.490
2024-06-26T04:47:24.000;2024-06-26T00:47:24.000;20.60;0.000;2466.000;11.490
2024-06-26T04:47:29.000;2024-06-26T00:47:29.000;20.60;0.000;2462.000;11.500
2024-06-26T04:47:34.000;2024-06-26T00:47:34.000;20.60;0.000;2467.000;11.490
2024-06-26T04:47:39.000;2024-06-26T00:47:39.000;20.60;0.000;2461.000;11.500
2024-06-26T04:47:44.000;2024-06-26T00:47:44.000;20.60;0.000;2467.000;11.490
2024-06-26T04:47:49.000;2024-06-26T00:47:49.000;20.60;0.000;2462.000;11.500
2024-06-26T04:47:54.000;2024-06-26T00:47:54.000;20.60;0.000;2466.000;11.490
2024-06-26T04:47:59.000;2024-06-26T00:47:59.000;20.60;0.000;2463.000;11.500
2024-06-26T04:48:04.000;2024-06-26T00:48:04.000;20.60;0.000;2465.000;11.490
2024-06-26T04:48:09.000;2024-06-26T00:48:09.000;20.60;0.000;2462.000;11.500
2024-06-26T04:48:14.000;2024-06-26T00:48:14.000;20.60;0.000;2467.000;11.490
2024-06-26T04:48:19.000;2024-06-26T00:48:19.000;20.60;0.000;2459.000;11.500
2024-06-26T04:48:24.000;2024-06-26T00:48:24.000;20.60;0.000;2467.000;11.490
2024-06-26T04:48:29.000;2024-06-26T00:48:29.000;20.60;0.000;2460.000;11.500
2024-06-26T04:48:34.000;2024-06-26T00:48:34.000;20.60;0.000;2468.000;11.490
2024-06-26T04:48:39.000;2024-06-26T00:48:39.000;20.60;0.000;2460.000;11.500
2024-06-26T04:48:44.000;2024-06-26T00:48:44.000;20.60;0.000;2466.000;11.490
2024-06-26T04:48:49.000;2024-06-26T00:48:49.000;20.60;0.000;2460.000;11.500
2024-06-26T04:48:54.000;2024-06-26T00:48:54.000;20.60;0.000;2466.000;11.490
2024-06-26T04:48:59.000;2024-06-26T00:48:59.000;20.60;0.000;2460.000;11.500
2024-06-26T04:49:04.000;2024-06-26T00:49:04.000;20.60;0.000;2467.000;11.490
2024-06-26T04:49:09.000;2024-06-26T00:49:09.000;20.60;0.000;2458.000;11.500
2024-06-26T04:49:14.000;2024-06-26T00:49:14.000;20.60;0.000;2469.000;11.490
2024-06-26T04:49:19.000;2024-06-26T00:49:19.000;20.60;0.000;2459.000;11.500
2024-06-26T04:49:24.000;2024-06-26T00:49:24.000;20.60;0.000;2468.000;11.490
2024-06-26T04:49:29.000;2024-06-26T00:49:29.000;20.60;0.000;2459.000;11.500
2024-06-26T04:49:34.000;2024-06-26T00:49:34.000;20.60;0.000;2466.000;11.490
2024-06-26T04:49:39.000;2024-06-26T00:49:39.000;20.60;0.000;2460.000;11.500
2024-06-26T04:49:44.000;2024-06-26T00:49:44.000;20.60;0.000;2467.000;11.490
2024-06-26T04:49:49.000;2024-06-26T00:49:49.000;20.60;0.000;2457.000;11.500
2024-06-26T04:49:54.000;2024-06-26T00:49:54.000;20.60;0.000;2467.000;11.490
2024-06-26T04:49:59.000;2024-06-26T00:49:59.000;20.60;0.000;2457.000;11.500
2024-06-26T04:50:04.000;2024-06-26T00:50:04.000;20.60;0.000;2467.000;11.490
2024-06-26T04:50:09.000;2024-06-26T00:50:09.000;20.60;0.000;2457.000;11.500
2024-06-26T04:50:14.000;2024-06-26T00:50:14.000;20.60;0.000;2466.000;11.490
2024-06-26T04:50:19.000;2024-06-26T00:50:19.000;20.60;0.000;2458.000;11.500
2024-06-26T04:50:24.000;2024-06-26T00:50:24.000;20.60;0.000;2465.000;11.490
2024-06-26T04:50:29.000;2024-06-26T00:50:29.000;20.60;0.000;2459.000;11.500
2024-06-26T04:50:34.000;2024-06-26T00:50:34.000;20.60;0.000;2466.000;11.490
2024-06-26T04:50:39.000;2024-06-26T00:50:39.000;20.60;0.000;2456.000;11.500
2024-06-26T04:50:44.000;2024-06-26T00:50:44.000;20.60;0.000;2467.000;11.490
2024-06-26T04:50:49.000;2024-06-26T00:50:49.000;20.60;0.000;2456.000;11.500
2024-06-26T04:50:54.000;2024-06-26T00:50:54.000;20.60;0.000;2467.000;11.490
2024-06-26T04:50:59.000;2024-06-26T00:50:59.000;20.60;0.000;2456.000;11.500
2024-06-26T04:51:04.000;2024-06-26T00:51:04.000;20.60;0.000;2465.000;11.490
2024-06-26T04:51:09.000;2024-06-26T00:51:09.000;20.60;0.000;2457.000;11.500
2024-06-26T04:51:14.000;2024-06-26T00:51:14.000;20.60;0.000;2464.000;11.490
2024-06-26T04:51:19.000;2024-06-26T00:51:19.000;20.60;0.000;2456.000;11.500
2024-06-26T04:51:24.000;2024-06-26T00:51:24.000;20.60;0.000;2465.000;11.490
2024-06-26T04:51:29.000;2024-06-26T00:51:29.000;20.60;0.000;2454.000;11.500
2024-06-26T04:51:34.000;2024-06-26T00:51:34.000;20.60;0.000;2466.000;11.490
2024-06-26T04:51:39.000;2024-06-26T00:51:39.000;20.60;0.000;2455.000;11.500
2024-06-26T04:51:44.000;2024-06-26T00:51:44.000;20.60;0.000;2465.000;11.490
2024-06-26T04:51:49.000;2024-06-26T00:51:49.000;20.60;0.000;2455.000;11.500
2024-06-26T04:51:54.000;2024-06-26T00:51:54.000;20.60;0.000;2463.000;11.500
2024-06-26T04:51:59.000;2024-06-26T00:51:59.000;20.60;0.000;2455.000;11.500
2024-06-26T04:52:04.000;2024-06-26T00:52:04.000;20.60;0.000;2463.000;11.500
2024-06-26T04:52:09.000;2024-06-26T00:52:09.000;20.60;0.000;2454.000;11.500
2024-06-26T04:52:14.000;2024-06-26T00:52:14.000;20.60;0.000;2463.000;11.500
2024-06-26T04:52:19.000;2024-06-26T00:52:19.000;20.60;0.000;2453.000;11.500
2024-06-26T04:52:24.000;2024-06-26T00:52:24.000;20.60;0.000;2464.000;11.490
2024-06-26T04:52:29.000;2024-06-26T00:52:29.000;20.60;0.000;2454.000;11.500
2024-06-26T04:52:34.000;2024-06-26T00:52:34.000;20.60;0.000;2463.000;11.500
2024-06-26T04:52:39.000;2024-06-26T00:52:39.000;20.60;0.000;2454.000;11.500
2024-06-26T04:52:44.000;2024-06-26T00:52:44.000;20.60;0.000;2461.000;11.500
2024-06-26T04:52:49.000;2024-06-26T00:52:49.000;20.60;0.000;2455.000;11.500
2024-06-26T04:52:54.000;2024-06-26T00:52:54.000;20.60;0.000;2462.000;11.500
2024-06-26T04:52:59.000;2024-06-26T00:52:59.000;20.60;0.000;2453.000;11.500
2024-06-26T04:53:04.000;2024-06-26T00:53:04.000;20.60;0.000;2462.000;11.500
2024-06-26T04:53:09.000;2024-06-26T00:53:09.000;20.60;0.000;2453.000;11.500
2024-06-26T04:53:14.000;2024-06-26T00:53:14.000;20.60;0.000;2463.000;11.500
2024-06-26T04:53:19.000;2024-06-26T00:53:19.000;20.60;0.000;2454.000;11.500
2024-06-26T04:53:24.000;2024-06-26T00:53:24.000;20.60;0.000;2460.000;11.500
2024-06-26T04:53:29.000;2024-06-26T00:53:29.000;20.60;0.000;2455.000;11.500
2024-06-26T04:53:34.000;2024-06-26T00:53:34.000;20.60;0.000;2459.000;11.500
