# Definition of the community standard for skyglow observations 1.0
# URL: http://www.darksky.org/NSBM/sdf1.0.pdf
# Number of header lines: 35
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU
# Instrument ID: SQM_LU-MacLeish
# Data supplier: Mariana Abarca / Smith College Biology Department
# Location name: Smith College - MacLeish Field Station
# Position: 42.449183, -72.679909, 170
# Local timezone: UTC-4
# Time Synchronization: NTP
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0., 0.
# Field of view: 20
# Number of fields per line: 6
# SQM serial number: 5796
# SQM firmware version: 79
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000006,00000079,00005796
# SQM readout test rx: r, 10.77m,0000004826Hz,0000000000c,0000000.000s, 021.2C
# SQM readout test cx: c,00000019.97m,0000215.540s, 020.3C,00000008.71m, 020.9C
# Comment:
# Comment:
# Comment:
# Comment:
# Comment: Capture program: PySQM
# blank line 30
# blank line 31
# blank line 32
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2024-06-16T01:52:54.000;2024-06-15T21:52:54.000;19.90;0.000;183.000;14.310
2024-06-16T01:53:04.000;2024-06-15T21:53:04.000;19.90;0.000;160.000;14.460
2024-06-16T01:53:14.000;2024-06-15T21:53:14.000;19.90;0.000;194.000;14.250
2024-06-16T01:53:24.000;2024-06-15T21:53:24.000;19.90;0.000;258.000;13.940
2024-06-16T01:53:34.000;2024-06-15T21:53:34.000;19.90;0.000;269.000;13.900
2024-06-16T01:53:44.000;2024-06-15T21:53:44.000;19.90;0.000;270.000;13.890
2024-06-16T01:53:54.000;2024-06-15T21:53:54.000;19.90;0.000;189.000;14.280
2024-06-16T01:54:04.000;2024-06-15T21:54:04.000;19.90;0.000;186.000;14.300
2024-06-16T01:54:14.000;2024-06-15T21:54:14.000;19.90;0.000;189.000;14.280
2024-06-16T01:54:24.000;2024-06-15T21:54:24.000;19.90;0.000;199.000;14.220
2024-06-16T01:54:34.000;2024-06-15T21:54:34.000;19.90;0.000;167.000;14.420
2024-06-16T01:54:44.000;2024-06-15T21:54:44.000;19.90;2046.000;117.000;14.080
2024-06-16T01:54:54.000;2024-06-15T21:54:54.000;19.90;0.000;162.000;14.450
2024-06-16T01:55:04.000;2024-06-15T21:55:04.000;19.90;0.000;222.000;14.110
2024-06-16T01:55:14.000;2024-06-15T21:55:14.000;19.90;0.000;294.000;13.800
2024-06-16T01:55:24.000;2024-06-15T21:55:24.000;19.90;0.000;238.000;14.030
2024-06-16T01:55:34.000;2024-06-15T21:55:34.000;19.90;0.000;212.000;14.160
2024-06-16T01:55:44.000;2024-06-15T21:55:44.000;19.90;0.000;210.000;14.170
2024-06-16T01:55:54.000;2024-06-15T21:55:54.000;19.90;0.000;221.000;14.110
2024-06-16T01:56:04.000;2024-06-15T21:56:04.000;19.90;0.000;223.000;14.100
2024-06-16T01:56:14.000;2024-06-15T21:56:14.000;19.90;0.000;151.000;14.530
2024-06-16T01:56:24.000;2024-06-15T21:56:24.000;19.90;0.000;139.000;14.620
2024-06-16T01:56:34.000;2024-06-15T21:56:34.000;19.90;0.000;150.000;14.530
2024-06-16T01:56:44.000;2024-06-15T21:56:44.000;19.90;0.000;197.000;14.230
2024-06-16T01:56:54.000;2024-06-15T21:56:54.000;19.90;0.000;225.000;14.090
2024-06-16T01:57:04.000;2024-06-15T21:57:04.000;19.90;0.000;229.000;14.070
2024-06-16T01:57:14.000;2024-06-15T21:57:14.000;19.90;0.000;238.000;14.030
2024-06-16T01:57:24.000;2024-06-15T21:57:24.000;19.90;0.000;246.000;13.990
2024-06-16T01:57:34.000;2024-06-15T21:57:34.000;19.90;0.000;247.000;13.990
2024-06-16T01:57:44.000;2024-06-15T21:57:44.000;19.90;0.000;198.000;14.230
2024-06-16T01:57:54.000;2024-06-15T21:57:54.000;19.90;0.000;161.000;14.460
2024-06-16T01:58:04.000;2024-06-15T21:58:04.000;19.90;0.000;169.000;14.400
2024-06-16T01:58:14.000;2024-06-15T21:58:14.000;19.90;0.000;173.000;14.380
2024-06-16T01:58:24.000;2024-06-15T21:58:24.000;19.90;0.000;184.000;14.310
2024-06-16T01:58:34.000;2024-06-15T21:58:34.000;19.90;0.000;149.000;14.540
2024-06-16T01:58:44.000;2024-06-15T21:58:44.000;19.90;0.000;184.000;14.310
2024-06-16T01:58:54.000;2024-06-15T21:58:54.000;19.90;0.000;259.000;13.940
2024-06-16T01:59:04.000;2024-06-15T21:59:04.000;19.90;0.000;276.000;13.870
2024-06-16T01:59:14.000;2024-06-15T21:59:14.000;19.90;0.000;266.000;13.910
2024-06-16T01:59:24.000;2024-06-15T21:59:24.000;19.90;0.000;189.000;14.280
2024-06-16T01:59:34.000;2024-06-15T21:59:34.000;19.90;0.000;195.000;14.250
2024-06-16T01:59:44.000;2024-06-15T21:59:44.000;19.90;0.000;198.000;14.230
2024-06-16T01:59:54.000;2024-06-15T21:59:54.000;19.90;0.000;208.000;14.180
2024-06-16T02:00:04.000;2024-06-15T22:00:04.000;19.90;0.000;164.000;14.430
2024-06-16T02:00:14.000;2024-06-15T22:00:14.000;19.90;2446.000;117.000;14.280
2024-06-16T02:00:24.000;2024-06-15T22:00:24.000;19.90;0.000;150.000;14.530
2024-06-16T02:00:34.000;2024-06-15T22:00:34.000;19.90;0.000;202.000;14.210
2024-06-16T02:00:44.000;2024-06-15T22:00:44.000;19.90;0.000;283.000;13.850
2024-06-16T02:00:54.000;2024-06-15T22:00:54.000;19.90;0.000;242.000;14.010
2024-06-16T02:01:04.000;2024-06-15T22:01:04.000;19.90;0.000;222.000;14.110
2024-06-16T02:01:14.000;2024-06-15T22:01:14.000;19.90;0.000;221.000;14.110
2024-06-16T02:01:24.000;2024-06-15T22:01:24.000;19.90;0.000;230.000;14.070
2024-06-16T02:01:34.000;2024-06-15T22:01:34.000;19.90;0.000;228.000;14.080
2024-06-16T02:01:44.000;2024-06-15T22:01:44.000;19.90;0.000;153.000;14.510
2024-06-16T02:01:54.000;2024-06-15T22:01:54.000;19.90;0.000;150.000;14.530
2024-06-16T02:02:04.000;2024-06-15T22:02:04.000;19.90;0.000;152.000;14.520
2024-06-16T02:02:14.000;2024-06-15T22:02:14.000;19.90;0.000;185.000;14.300
2024-06-16T02:02:24.000;2024-06-15T22:02:24.000;19.90;0.000;195.000;14.250
2024-06-16T02:02:34.000;2024-06-15T22:02:34.000;19.90;0.000;212.000;14.160
2024-06-16T02:02:44.000;2024-06-15T22:02:44.000;19.90;0.000;247.000;13.990
2024-06-16T02:02:54.000;2024-06-15T22:02:54.000;19.90;0.000;253.000;13.960
2024-06-16T02:03:04.000;2024-06-15T22:03:04.000;19.90;0.000;259.000;13.940
2024-06-16T02:03:14.000;2024-06-15T22:03:14.000;19.90;0.000;200.000;14.220
2024-06-16T02:03:24.000;2024-06-15T22:03:24.000;19.90;0.000;171.000;14.390
2024-06-16T02:03:34.000;2024-06-15T22:03:34.000;19.90;0.000;176.000;14.360
2024-06-16T02:03:44.000;2024-06-15T22:03:44.000;19.90;0.000;184.000;14.310
2024-06-16T02:03:54.000;2024-06-15T22:03:54.000;19.90;0.000;185.000;14.300
2024-06-16T02:04:04.000;2024-06-15T22:04:04.000;19.90;0.000;133.000;14.660
2024-06-16T02:04:14.000;2024-06-15T22:04:14.000;19.90;0.000;166.000;14.420
2024-06-16T02:04:24.000;2024-06-15T22:04:24.000;19.90;0.000;241.000;14.020
2024-06-16T02:04:34.000;2024-06-15T22:04:34.000;19.90;0.000;285.000;13.840
2024-06-16T02:04:44.000;2024-06-15T22:04:44.000;19.90;0.000;265.000;13.920
2024-06-16T02:04:54.000;2024-06-15T22:04:54.000;19.90;0.000;197.000;14.230
2024-06-16T02:05:04.000;2024-06-15T22:05:04.000;19.90;0.000;198.000;14.230
2024-06-16T02:05:14.000;2024-06-15T22:05:14.000;19.90;0.000;203.000;14.200
2024-06-16T02:05:24.000;2024-06-15T22:05:24.000;19.90;0.000;211.000;14.160
2024-06-16T02:05:34.000;2024-06-15T22:05:34.000;19.90;0.000;163.000;14.440
2024-06-16T02:05:44.000;2024-06-15T22:05:44.000;19.90;2637.000;121.000;14.360
2024-06-16T02:05:54.000;2024-06-15T22:05:54.000;19.90;0.000;145.000;14.570
2024-06-16T02:06:04.000;2024-06-15T22:06:04.000;19.90;0.000;196.000;14.240
2024-06-16T02:06:14.000;2024-06-15T22:06:14.000;19.90;0.000;271.000;13.890
2024-06-16T02:06:24.000;2024-06-15T22:06:24.000;19.90;0.000;243.000;14.010
2024-06-16T02:06:34.000;2024-06-15T22:06:34.000;19.90;0.000;226.000;14.080
2024-06-16T02:06:44.000;2024-06-15T22:06:44.000;19.90;0.000;229.000;14.070
2024-06-16T02:06:54.000;2024-06-15T22:06:54.000;19.90;0.000;235.000;14.040
2024-06-16T02:07:04.000;2024-06-15T22:07:04.000;19.90;0.000;227.000;14.080
2024-06-16T02:07:14.000;2024-06-15T22:07:14.000;19.90;0.000;153.000;14.510
2024-06-16T02:07:24.000;2024-06-15T22:07:24.000;19.90;0.000;155.000;14.500
2024-06-16T02:07:34.000;2024-06-15T22:07:34.000;19.90;0.000;156.000;14.490
2024-06-16T02:07:44.000;2024-06-15T22:07:44.000;19.90;0.000;179.000;14.340
2024-06-16T02:07:54.000;2024-06-15T22:07:54.000;19.90;0.000;181.000;14.330
2024-06-16T02:08:04.000;2024-06-15T22:08:04.000;19.90;0.000;198.000;14.230
2024-06-16T02:08:14.000;2024-06-15T22:08:14.000;19.90;0.000;252.000;13.970
2024-06-16T02:08:24.000;2024-06-15T22:08:24.000;19.90;0.000;258.000;13.940
2024-06-16T02:08:34.000;2024-06-15T22:08:34.000;19.90;0.000;267.000;13.910
2024-06-16T02:08:44.000;2024-06-15T22:08:44.000;19.90;0.000;199.000;14.220
2024-06-16T02:08:54.000;2024-06-15T22:08:54.000;19.90;0.000;177.000;14.350
2024-06-16T02:09:04.000;2024-06-15T22:09:04.000;19.90;0.000;181.000;14.330
2024-06-16T02:09:14.000;2024-06-15T22:09:14.000;19.90;0.000;191.000;14.270
2024-06-16T02:09:24.000;2024-06-15T22:09:24.000;19.90;0.000;187.000;14.290
2024-06-16T02:09:34.000;2024-06-15T22:09:34.000;19.90;1752.000;125.000;13.920
2024-06-16T02:09:44.000;2024-06-15T22:09:44.000;19.90;0.000;160.000;14.460
2024-06-16T02:09:54.000;2024-06-15T22:09:54.000;19.90;0.000;226.000;14.080
2024-06-16T02:10:04.000;2024-06-15T22:10:04.000;19.90;0.000;289.000;13.820
2024-06-16T02:10:14.000;2024-06-15T22:10:14.000;19.90;0.000;259.000;13.940
2024-06-16T02:10:24.000;2024-06-15T22:10:24.000;19.90;0.000;203.000;14.200
2024-06-16T02:10:34.000;2024-06-15T22:10:34.000;19.90;0.000;202.000;14.210
2024-06-16T02:10:44.000;2024-06-15T22:10:44.000;19.90;0.000;209.000;14.170
2024-06-16T02:10:54.000;2024-06-15T22:10:54.000;19.90;0.000;216.000;14.130
2024-06-16T02:11:04.000;2024-06-15T22:11:04.000;19.90;0.000;163.000;14.440
2024-06-16T02:11:14.000;2024-06-15T22:11:14.000;19.90;2809.000;127.000;14.430
2024-06-16T02:11:24.000;2024-06-15T22:11:24.000;19.90;0.000;142.000;14.590
2024-06-16T02:11:34.000;2024-06-15T22:11:34.000;19.90;0.000;190.000;14.270
2024-06-16T02:11:44.000;2024-06-15T22:11:44.000;19.90;0.000;255.000;13.960
2024-06-16T02:11:54.000;2024-06-15T22:11:54.000;19.90;0.000;240.000;14.020
2024-06-16T02:12:04.000;2024-06-15T22:12:04.000;19.90;0.000;230.000;14.070
2024-06-16T02:12:14.000;2024-06-15T22:12:14.000;19.90;0.000;237.000;14.030
2024-06-16T02:12:24.000;2024-06-15T22:12:24.000;19.90;0.000;240.000;14.020
2024-06-16T02:12:34.000;2024-06-15T22:12:34.000;19.90;0.000;224.000;14.090
2024-06-16T02:12:44.000;2024-06-15T22:12:44.000;19.90;0.000;156.000;14.490
2024-06-16T02:12:54.000;2024-06-15T22:12:54.000;19.90;0.000;161.000;14.460
2024-06-16T02:13:04.000;2024-06-15T22:13:04.000;19.90;0.000;163.000;14.440
2024-06-16T02:13:14.000;2024-06-15T22:13:14.000;19.90;0.000;178.000;14.340
2024-06-16T02:13:24.000;2024-06-15T22:13:24.000;19.90;0.000;163.000;14.440
2024-06-16T02:13:34.000;2024-06-15T22:13:34.000;19.90;0.000;184.000;14.310
2024-06-16T02:13:44.000;2024-06-15T22:13:44.000;19.90;0.000;254.000;13.960
2024-06-16T02:13:54.000;2024-06-15T22:13:54.000;19.90;0.000;265.000;13.920
2024-06-16T02:14:04.000;2024-06-15T22:14:04.000;19.90;0.000;275.000;13.880
2024-06-16T02:14:14.000;2024-06-15T22:14:14.000;19.90;0.000;196.000;14.240
2024-06-16T02:14:24.000;2024-06-15T22:14:24.000;19.90;0.000;184.000;14.310
2024-06-16T02:14:34.000;2024-06-15T22:14:34.000;19.90;0.000;188.000;14.280
2024-06-16T02:14:44.000;2024-06-15T22:14:44.000;19.90;0.000;199.000;14.220
2024-06-16T02:14:54.000;2024-06-15T22:14:54.000;19.90;0.000;182.000;14.320
2024-06-16T02:15:04.000;2024-06-15T22:15:04.000;19.90;1980.000;118.000;14.050
2024-06-16T02:15:14.000;2024-06-15T22:15:14.000;19.90;0.000;155.000;14.500
2024-06-16T02:15:24.000;2024-06-15T22:15:24.000;19.90;0.000;213.000;14.150
2024-06-16T02:15:34.000;2024-06-15T22:15:34.000;19.90;0.000;288.000;13.820
2024-06-16T02:15:44.000;2024-06-15T22:15:44.000;19.90;0.000;250.000;13.980
2024-06-16T02:15:54.000;2024-06-15T22:15:54.000;19.90;0.000;210.000;14.170
2024-06-16T02:16:04.000;2024-06-15T22:16:04.000;19.90;0.000;208.000;14.180
2024-06-16T02:16:14.000;2024-06-15T22:16:14.000;19.90;0.000;216.000;14.130
2024-06-16T02:16:24.000;2024-06-15T22:16:24.000;19.90;0.000;223.000;14.100
2024-06-16T02:16:34.000;2024-06-15T22:16:34.000;19.90;0.000;161.000;14.460
2024-06-16T02:16:44.000;2024-06-15T22:16:44.000;19.90;0.000;136.000;14.640
2024-06-16T02:16:54.000;2024-06-15T22:16:54.000;19.90;0.000;145.000;14.570
2024-06-16T02:17:04.000;2024-06-15T22:17:04.000;19.90;0.000;188.000;14.280
2024-06-16T02:17:14.000;2024-06-15T22:17:14.000;19.90;0.000;235.000;14.040
2024-06-16T02:17:24.000;2024-06-15T22:17:24.000;19.90;0.000;231.000;14.060
2024-06-16T02:17:34.000;2024-06-15T22:17:34.000;19.90;0.000;236.000;14.040
2024-06-16T02:17:44.000;2024-06-15T22:17:44.000;19.90;0.000;244.000;14.000
2024-06-16T02:17:54.000;2024-06-15T22:17:54.000;19.90;0.000;247.000;13.990
2024-06-16T02:18:04.000;2024-06-15T22:18:04.000;19.90;0.000;214.000;14.150
2024-06-16T02:18:14.000;2024-06-15T22:18:14.000;19.90;0.000;159.000;14.470
2024-06-16T02:18:24.000;2024-06-15T22:18:24.000;19.90;0.000;165.000;14.430
2024-06-16T02:18:34.000;2024-06-15T22:18:34.000;19.90;0.000;169.000;14.400
2024-06-16T02:18:44.000;2024-06-15T22:18:44.000;19.90;0.000;179.000;14.340
2024-06-16T02:18:54.000;2024-06-15T22:18:54.000;19.90;0.000;153.000;14.510
2024-06-16T02:19:04.000;2024-06-15T22:19:04.000;19.90;0.000;173.000;14.380
2024-06-16T02:19:14.000;2024-06-15T22:19:14.000;19.90;0.000;251.000;13.970
2024-06-16T02:19:24.000;2024-06-15T22:19:24.000;19.90;0.000;270.000;13.890
2024-06-16T02:19:34.000;2024-06-15T22:19:34.000;19.90;0.000;278.000;13.860
2024-06-16T02:19:44.000;2024-06-15T22:19:44.000;19.90;0.000;198.000;14.230
2024-06-16T02:19:54.000;2024-06-15T22:19:54.000;19.90;0.000;189.000;14.280
2024-06-16T02:20:04.000;2024-06-15T22:20:04.000;19.90;0.000;193.000;14.260
2024-06-16T02:20:14.000;2024-06-15T22:20:14.000;19.90;0.000;203.000;14.200
2024-06-16T02:20:24.000;2024-06-15T22:20:24.000;19.90;0.000;179.000;14.340
2024-06-16T02:20:34.000;2024-06-15T22:20:34.000;19.90;2200.000;116.000;14.160
2024-06-16T02:20:44.000;2024-06-15T22:20:44.000;19.90;0.000;145.000;14.570
2024-06-16T02:20:54.000;2024-06-15T22:20:54.000;19.90;0.000;193.000;14.260
2024-06-16T02:21:04.000;2024-06-15T22:21:04.000;19.90;0.000;273.000;13.880
2024-06-16T02:21:14.000;2024-06-15T22:21:14.000;19.90;0.000;253.000;13.960
2024-06-16T02:21:24.000;2024-06-15T22:21:24.000;19.90;0.000;218.000;14.130
2024-06-16T02:21:34.000;2024-06-15T22:21:34.000;19.90;0.000;219.000;14.120
2024-06-16T02:21:44.000;2024-06-15T22:21:44.000;19.90;0.000;224.000;14.090
2024-06-16T02:21:54.000;2024-06-15T22:21:54.000;19.90;0.000;233.000;14.050
2024-06-16T02:22:04.000;2024-06-15T22:22:04.000;19.90;0.000;162.000;14.450
2024-06-16T02:22:14.000;2024-06-15T22:22:14.000;19.90;0.000;147.000;14.560
2024-06-16T02:22:24.000;2024-06-15T22:22:24.000;19.90;0.000;148.000;14.550
2024-06-16T02:22:34.000;2024-06-15T22:22:34.000;19.90;0.000;179.000;14.340
2024-06-16T02:22:44.000;2024-06-15T22:22:44.000;19.90;0.000;211.000;14.160
2024-06-16T02:22:54.000;2024-06-15T22:22:54.000;19.90;0.000;207.000;14.180
2024-06-16T02:23:04.000;2024-06-15T22:23:04.000;19.90;0.000;246.000;13.990
2024-06-16T02:23:14.000;2024-06-15T22:23:14.000;19.90;0.000;252.000;13.970
2024-06-16T02:23:24.000;2024-06-15T22:23:24.000;19.90;0.000;257.000;13.950
2024-06-16T02:23:34.000;2024-06-15T22:23:34.000;19.90;0.000;212.000;14.160
2024-06-16T02:23:44.000;2024-06-15T22:23:44.000;19.90;0.000;168.000;14.410
2024-06-16T02:23:54.000;2024-06-15T22:23:54.000;19.90;0.000;173.000;14.380
2024-06-16T02:24:04.000;2024-06-15T22:24:04.000;19.90;0.000;179.000;14.340
2024-06-16T02:24:14.000;2024-06-15T22:24:14.000;19.90;0.000;184.000;14.310
2024-06-16T02:24:24.000;2024-06-15T22:24:24.000;19.90;0.000;139.000;14.620
2024-06-16T02:24:34.000;2024-06-15T22:24:34.000;19.90;0.000;158.000;14.480
2024-06-16T02:24:44.000;2024-06-15T22:24:44.000;19.90;0.000;230.000;14.070
2024-06-16T02:24:54.000;2024-06-15T22:24:54.000;19.90;0.000;281.000;13.860
2024-06-16T02:25:04.000;2024-06-15T22:25:04.000;19.90;0.000;281.000;13.860
2024-06-16T02:25:14.000;2024-06-15T22:25:14.000;19.90;0.000;205.000;14.190
2024-06-16T02:25:24.000;2024-06-15T22:25:24.000;19.90;0.000;196.000;14.240
2024-06-16T02:25:34.000;2024-06-15T22:25:34.000;19.90;0.000;203.000;14.200
2024-06-16T02:25:44.000;2024-06-15T22:25:44.000;19.90;0.000;210.000;14.170
2024-06-16T02:25:54.000;2024-06-15T22:25:54.000;19.90;0.000;180.000;14.330
2024-06-16T02:26:04.000;2024-06-15T22:26:04.000;19.90;2527.000;120.000;14.310
2024-06-16T02:26:14.000;2024-06-15T22:26:14.000;19.90;0.000;140.000;14.610
2024-06-16T02:26:24.000;2024-06-15T22:26:24.000;19.90;0.000;187.000;14.290
2024-06-16T02:26:34.000;2024-06-15T22:26:34.000;19.90;0.000;259.000;13.940
2024-06-16T02:26:44.000;2024-06-15T22:26:44.000;19.90;0.000;252.000;13.970
2024-06-16T02:26:54.000;2024-06-15T22:26:54.000;19.90;0.000;221.000;14.110
2024-06-16T02:27:04.000;2024-06-15T22:27:04.000;19.90;0.000;227.000;14.080
2024-06-16T02:27:14.000;2024-06-15T22:27:14.000;19.90;0.000;230.000;14.070
2024-06-16T02:27:24.000;2024-06-15T22:27:24.000;19.90;0.000;237.000;14.030
2024-06-16T02:27:34.000;2024-06-15T22:27:34.000;19.90;0.000;162.000;14.450
2024-06-16T02:27:44.000;2024-06-15T22:27:44.000;19.90;0.000;153.000;14.510
2024-06-16T02:27:54.000;2024-06-15T22:27:54.000;19.90;0.000;155.000;14.500
2024-06-16T02:28:04.000;2024-06-15T22:28:04.000;19.90;0.000;175.000;14.360
2024-06-16T02:28:14.000;2024-06-15T22:28:14.000;19.90;0.000;195.000;14.250
2024-06-16T02:28:24.000;2024-06-15T22:28:24.000;19.90;0.000;190.000;14.270
2024-06-16T02:28:34.000;2024-06-15T22:28:34.000;19.90;0.000;248.000;13.980
2024-06-16T02:28:44.000;2024-06-15T22:28:44.000;19.90;0.000;254.000;13.960
2024-06-16T02:28:54.000;2024-06-15T22:28:54.000;19.90;0.000;264.000;13.920
2024-06-16T02:29:04.000;2024-06-15T22:29:04.000;19.90;0.000;210.000;14.170
2024-06-16T02:29:14.000;2024-06-15T22:29:14.000;19.90;0.000;174.000;14.370
2024-06-16T02:29:24.000;2024-06-15T22:29:24.000;19.90;0.000;177.000;14.350
2024-06-16T02:29:34.000;2024-06-15T22:29:34.000;19.90;0.000;186.000;14.300
2024-06-16T02:29:44.000;2024-06-15T22:29:44.000;19.90;0.000;190.000;14.270
2024-06-16T02:29:54.000;2024-06-15T22:29:54.000;19.90;0.000;131.000;14.680
2024-06-16T02:30:04.000;2024-06-15T22:30:04.000;19.90;0.000;153.000;14.510
2024-06-16T02:30:14.000;2024-06-15T22:30:14.000;19.90;0.000;216.000;14.130
2024-06-16T02:30:24.000;2024-06-15T22:30:24.000;19.90;0.000;285.000;13.840
2024-06-16T02:30:34.000;2024-06-15T22:30:34.000;19.90;0.000;278.000;13.860
2024-06-16T02:30:44.000;2024-06-15T22:30:44.000;19.90;0.000;207.000;14.180
2024-06-16T02:30:54.000;2024-06-15T22:30:54.000;19.90;0.000;200.000;14.220
2024-06-16T02:31:04.000;2024-06-15T22:31:04.000;19.90;0.000;207.000;14.180
2024-06-16T02:31:14.000;2024-06-15T22:31:14.000;19.90;0.000;214.000;14.150
2024-06-16T02:31:24.000;2024-06-15T22:31:24.000;19.90;0.000;177.000;14.350
2024-06-16T02:31:34.000;2024-06-15T22:31:34.000;19.90;2737.000;126.000;14.400
2024-06-16T02:31:44.000;2024-06-15T22:31:44.000;19.90;0.000;139.000;14.620
2024-06-16T02:31:54.000;2024-06-15T22:31:54.000;19.90;0.000;184.000;14.310
2024-06-16T02:32:04.000;2024-06-15T22:32:04.000;19.90;0.000;248.000;13.980
2024-06-16T02:32:14.000;2024-06-15T22:32:14.000;19.90;0.000;245.000;14.000
2024-06-16T02:32:24.000;2024-06-15T22:32:24.000;19.90;0.000;228.000;14.080
2024-06-16T02:32:34.000;2024-06-15T22:32:34.000;19.90;0.000;236.000;14.040
2024-06-16T02:32:44.000;2024-06-15T22:32:44.000;19.90;0.000;238.000;14.030
2024-06-16T02:32:54.000;2024-06-15T22:32:54.000;19.90;0.000;236.000;14.040
2024-06-16T02:33:04.000;2024-06-15T22:33:04.000;19.90;0.000;160.000;14.460
2024-06-16T02:33:14.000;2024-06-15T22:33:14.000;19.90;0.000;159.000;14.470
2024-06-16T02:33:24.000;2024-06-15T22:33:24.000;19.90;0.000;162.000;14.450
2024-06-16T02:33:34.000;2024-06-15T22:33:34.000;19.90;0.000;174.000;14.370
2024-06-16T02:33:44.000;2024-06-15T22:33:44.000;19.90;0.000;175.000;14.360
2024-06-16T02:33:54.000;2024-06-15T22:33:54.000;19.90;0.000;177.000;14.350
2024-06-16T02:34:04.000;2024-06-15T22:34:04.000;19.90;0.000;249.000;13.980
2024-06-16T02:34:14.000;2024-06-15T22:34:14.000;19.90;0.000;260.000;13.930
2024-06-16T02:34:24.000;2024-06-15T22:34:24.000;19.90;0.000;272.000;13.880
2024-06-16T02:34:34.000;2024-06-15T22:34:34.000;19.90;0.000;206.000;14.190
2024-06-16T02:34:44.000;2024-06-15T22:34:44.000;19.90;0.000;180.000;14.330
2024-06-16T02:34:54.000;2024-06-15T22:34:54.000;19.90;0.000;183.000;14.310
2024-06-16T02:35:04.000;2024-06-15T22:35:04.000;19.90;0.000;194.000;14.250
2024-06-16T02:35:14.000;2024-06-15T22:35:14.000;19.90;0.000;195.000;14.250
2024-06-16T02:35:24.000;2024-06-15T22:35:24.000;19.90;1817.000;123.000;13.960
2024-06-16T02:35:34.000;2024-06-15T22:35:34.000;19.90;0.000;150.000;14.530
2024-06-16T02:35:44.000;2024-06-15T22:35:44.000;19.90;0.000;206.000;14.190
2024-06-16T02:35:54.000;2024-06-15T22:35:54.000;19.90;0.000;284.000;13.840
2024-06-16T02:36:04.000;2024-06-15T22:36:04.000;19.90;0.000;268.000;13.900
2024-06-16T02:36:14.000;2024-06-15T22:36:14.000;19.90;0.000;213.000;14.150
2024-06-16T02:36:24.000;2024-06-15T22:36:24.000;19.90;0.000;211.000;14.160
2024-06-16T02:36:34.000;2024-06-15T22:36:34.000;19.90;0.000;215.000;14.140
2024-06-16T02:36:44.000;2024-06-15T22:36:44.000;19.90;0.000;223.000;14.100
2024-06-16T02:36:54.000;2024-06-15T22:36:54.000;19.90;0.000;173.000;14.380
2024-06-16T02:37:04.000;2024-06-15T22:37:04.000;19.90;0.000;137.000;14.630
2024-06-16T02:37:14.000;2024-06-15T22:37:14.000;19.90;0.000;140.000;14.610
2024-06-16T02:37:24.000;2024-06-15T22:37:24.000;19.90;0.000;174.000;14.370
2024-06-16T02:37:34.000;2024-06-15T22:37:34.000;19.90;0.000;227.000;14.080
2024-06-16T02:37:44.000;2024-06-15T22:37:44.000;19.90;0.000;228.000;14.080
2024-06-16T02:37:54.000;2024-06-15T22:37:54.000;19.90;0.000;237.000;14.030
2024-06-16T02:38:04.000;2024-06-15T22:38:04.000;19.90;0.000;245.000;14.000
2024-06-16T02:38:14.000;2024-06-15T22:38:14.000;19.90;0.000;249.000;13.980
2024-06-16T02:38:24.000;2024-06-15T22:38:24.000;19.90;0.000;235.000;14.040
2024-06-16T02:38:34.000;2024-06-15T22:38:34.000;19.90;0.000;166.000;14.420
2024-06-16T02:38:44.000;2024-06-15T22:38:44.000;19.90;0.000;166.000;14.420
2024-06-16T02:38:54.000;2024-06-15T22:38:54.000;19.90;0.000;171.000;14.390
2024-06-16T02:39:04.000;2024-06-15T22:39:04.000;19.90;0.000;176.000;14.360
2024-06-16T02:39:14.000;2024-06-15T22:39:14.000;19.90;0.000;157.000;14.480
2024-06-16T02:39:24.000;2024-06-15T22:39:24.000;19.90;0.000;157.000;14.480
2024-06-16T02:39:34.000;2024-06-15T22:39:34.000;19.90;0.000;234.000;14.050
2024-06-16T02:39:44.000;2024-06-15T22:39:44.000;19.90;0.000;269.000;13.900
2024-06-16T02:39:54.000;2024-06-15T22:39:54.000;19.90;0.000;280.000;13.860
2024-06-16T02:40:04.000;2024-06-15T22:40:04.000;19.90;0.000;212.000;14.160
2024-06-16T02:40:14.000;2024-06-15T22:40:14.000;19.90;0.000;187.000;14.290
2024-06-16T02:40:24.000;2024-06-15T22:40:24.000;19.90;0.000;193.000;14.260
2024-06-16T02:40:34.000;2024-06-15T22:40:34.000;19.90;0.000;201.000;14.210
2024-06-16T02:40:44.000;2024-06-15T22:40:44.000;19.90;0.000;200.000;14.220
2024-06-16T02:40:54.000;2024-06-15T22:40:54.000;19.90;2124.000;122.000;14.120
