# Definition of the community standard for skyglow observations 1.0
# URL: http://www.darksky.org/NSBM/sdf1.0.pdf
# Number of header lines: 35
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU
# Instrument ID: SQM_LU-MacLeish
# Data supplier: Mariana Abarca / Smith College Biology Department
# Location name: Smith College - MacLeish Field Station
# Position: 42.449183, -72.679909, 170
# Local timezone: UTC-4
# Time Synchronization: NTP
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0., 0.
# Field of view: 20
# Number of fields per line: 6
# SQM serial number: 5796
# SQM firmware version: 79
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000006,00000079,00005796
# SQM readout test rx: r, 08.84m,0000028356Hz,0000000000c,0000000.000s, 020.3C
# SQM readout test cx: c,00000019.97m,0000215.540s, 020.3C,00000008.71m, 020.9C
# Comment:
# Comment:
# Comment:
# Comment:
# Comment: Capture program: PySQM
# blank line 30
# blank line 31
# blank line 32
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2024-06-29T00:18:36.000;2024-06-28T20:18:36.000;20.30;0.000;1064.000;12.410
2024-06-29T00:18:41.000;2024-06-28T20:18:41.000;20.30;0.000;1058.000;12.410
2024-06-29T00:18:46.000;2024-06-28T20:18:46.000;20.30;0.000;1052.000;12.420
2024-06-29T00:18:51.000;2024-06-28T20:18:51.000;20.30;0.000;1047.000;12.430
2024-06-29T00:18:56.000;2024-06-28T20:18:56.000;20.30;0.000;1043.000;12.430
2024-06-29T00:19:01.000;2024-06-28T20:19:01.000;20.30;0.000;1039.000;12.440
2024-06-29T00:19:06.000;2024-06-28T20:19:06.000;20.30;0.000;1034.000;12.440
2024-06-29T00:19:11.000;2024-06-28T20:19:11.000;20.30;0.000;1029.000;12.440
2024-06-29T00:19:16.000;2024-06-28T20:19:16.000;20.30;0.000;1024.000;12.440
2024-06-29T00:19:21.000;2024-06-28T20:19:21.000;20.30;0.000;1018.000;12.450
2024-06-29T00:19:26.000;2024-06-28T20:19:26.000;20.30;0.000;1016.000;12.450
2024-06-29T00:19:31.000;2024-06-28T20:19:31.000;20.30;0.000;1012.000;12.460
2024-06-29T00:19:36.000;2024-06-28T20:19:36.000;20.30;0.000;1004.000;12.470
2024-06-29T00:19:41.000;2024-06-28T20:19:41.000;20.30;0.000;1000.000;12.470
2024-06-29T00:19:46.000;2024-06-28T20:19:46.000;20.30;0.000;993.000;12.480
2024-06-29T00:19:51.000;2024-06-28T20:19:51.000;20.30;0.000;990.000;12.490
2024-06-29T00:19:56.000;2024-06-28T20:19:56.000;20.30;0.000;985.000;12.490
2024-06-29T00:20:01.000;2024-06-28T20:20:01.000;20.30;0.000;978.000;12.500
2024-06-29T00:20:06.000;2024-06-28T20:20:06.000;20.30;0.000;974.000;12.500
2024-06-29T00:20:11.000;2024-06-28T20:20:11.000;20.30;0.000;968.000;12.510
2024-06-29T00:20:16.000;2024-06-28T20:20:16.000;20.30;0.000;957.000;12.520
2024-06-29T00:20:21.000;2024-06-28T20:20:21.000;20.30;0.000;950.000;12.530
2024-06-29T00:20:26.000;2024-06-28T20:20:26.000;20.30;0.000;943.000;12.540
2024-06-29T00:20:31.000;2024-06-28T20:20:31.000;20.30;0.000;936.000;12.540
2024-06-29T00:20:36.000;2024-06-28T20:20:36.000;20.30;0.000;929.000;12.550
2024-06-29T00:20:41.000;2024-06-28T20:20:41.000;20.30;0.000;923.000;12.560
2024-06-29T00:20:46.000;2024-06-28T20:20:46.000;20.30;0.000;911.000;12.580
2024-06-29T00:20:51.000;2024-06-28T20:20:51.000;20.30;0.000;902.000;12.590
2024-06-29T00:20:56.000;2024-06-28T20:20:56.000;20.30;0.000;890.000;12.600
2024-06-29T00:21:01.000;2024-06-28T20:21:01.000;20.30;0.000;880.000;12.610
2024-06-29T00:21:06.000;2024-06-28T20:21:06.000;20.30;0.000;869.000;12.630
2024-06-29T00:21:11.000;2024-06-28T20:21:11.000;20.30;0.000;864.000;12.630
2024-06-29T00:21:16.000;2024-06-28T20:21:16.000;20.30;0.000;852.000;12.650
2024-06-29T00:21:21.000;2024-06-28T20:21:21.000;20.30;0.000;841.000;12.660
2024-06-29T00:21:26.000;2024-06-28T20:21:26.000;20.30;0.000;831.000;12.680
2024-06-29T00:21:31.000;2024-06-28T20:21:31.000;20.30;0.000;825.000;12.680
2024-06-29T00:21:36.000;2024-06-28T20:21:36.000;20.30;0.000;815.000;12.700
2024-06-29T00:21:41.000;2024-06-28T20:21:41.000;20.30;0.000;805.000;12.710
2024-06-29T00:21:46.000;2024-06-28T20:21:46.000;20.30;0.000;794.000;12.720
2024-06-29T00:21:51.000;2024-06-28T20:21:51.000;20.30;0.000;785.000;12.740
2024-06-29T00:21:56.000;2024-06-28T20:21:56.000;20.30;0.000;770.000;12.760
2024-06-29T00:22:01.000;2024-06-28T20:22:01.000;20.30;0.000;761.000;12.770
2024-06-29T00:22:06.000;2024-06-28T20:22:06.000;20.30;0.000;745.000;12.790
2024-06-29T00:22:11.000;2024-06-28T20:22:11.000;20.30;0.000;734.000;12.810
2024-06-29T00:22:16.000;2024-06-28T20:22:16.000;20.30;0.000;716.000;12.830
2024-06-29T00:22:21.000;2024-06-28T20:22:21.000;20.30;0.000;708.000;12.840
2024-06-29T00:22:26.000;2024-06-28T20:22:26.000;20.30;0.000;695.000;12.870
2024-06-29T00:22:31.000;2024-06-28T20:22:31.000;20.30;0.000;685.000;12.890
2024-06-29T00:22:36.000;2024-06-28T20:22:36.000;20.30;0.000;675.000;12.900
2024-06-29T00:22:41.000;2024-06-28T20:22:41.000;20.30;0.000;666.000;12.920
2024-06-29T00:22:46.000;2024-06-28T20:22:46.000;20.30;0.000;657.000;12.930
2024-06-29T00:22:51.000;2024-06-28T20:22:51.000;20.30;0.000;649.000;12.940
2024-06-29T00:22:56.000;2024-06-28T20:22:56.000;20.30;0.000;641.000;12.960
2024-06-29T00:23:01.000;2024-06-28T20:23:01.000;20.30;0.000;634.000;12.970
2024-06-29T00:23:06.000;2024-06-28T20:23:06.000;20.30;0.000;625.000;12.990
2024-06-29T00:23:11.000;2024-06-28T20:23:11.000;20.30;0.000;618.000;13.000
2024-06-29T00:23:16.000;2024-06-28T20:23:16.000;20.30;0.000;610.000;13.010
2024-06-29T00:23:21.000;2024-06-28T20:23:21.000;20.30;0.000;606.000;13.020
2024-06-29T00:23:26.000;2024-06-28T20:23:26.000;20.30;0.000;595.000;13.040
2024-06-29T00:23:31.000;2024-06-28T20:23:31.000;20.30;0.000;589.000;13.050
2024-06-29T00:23:36.000;2024-06-28T20:23:36.000;20.30;0.000;577.000;13.070
2024-06-29T00:23:41.000;2024-06-28T20:23:41.000;20.30;0.000;571.000;13.090
2024-06-29T00:23:46.000;2024-06-28T20:23:46.000;20.30;0.000;566.000;13.090
2024-06-29T00:23:51.000;2024-06-28T20:23:51.000;20.30;0.000;558.000;13.110
2024-06-29T00:23:56.000;2024-06-28T20:23:56.000;20.30;0.000;554.000;13.120
2024-06-29T00:24:01.000;2024-06-28T20:24:01.000;20.30;0.000;547.000;13.130
2024-06-29T00:24:06.000;2024-06-28T20:24:06.000;20.30;0.000;540.000;13.140
2024-06-29T00:24:11.000;2024-06-28T20:24:11.000;20.30;0.000;533.000;13.160
2024-06-29T00:24:16.000;2024-06-28T20:24:16.000;20.30;0.000;522.000;13.180
2024-06-29T00:24:21.000;2024-06-28T20:24:21.000;20.30;0.000;516.000;13.190
2024-06-29T00:24:26.000;2024-06-28T20:24:26.000;20.30;0.000;508.000;13.210
2024-06-29T00:24:31.000;2024-06-28T20:24:31.000;20.30;0.000;504.000;13.210
2024-06-29T00:24:36.000;2024-06-28T20:24:36.000;20.30;0.000;500.000;13.220
2024-06-29T00:24:41.000;2024-06-28T20:24:41.000;20.30;0.000;495.000;13.240
2024-06-29T00:24:46.000;2024-06-28T20:24:46.000;20.30;0.000;485.000;13.260
2024-06-29T00:24:51.000;2024-06-28T20:24:51.000;20.30;0.000;482.000;13.260
2024-06-29T00:24:56.000;2024-06-28T20:24:56.000;20.30;0.000;474.000;13.280
2024-06-29T00:25:01.000;2024-06-28T20:25:01.000;20.30;0.000;470.000;13.290
2024-06-29T00:25:06.000;2024-06-28T20:25:06.000;20.30;0.000;464.000;13.300
2024-06-29T00:25:11.000;2024-06-28T20:25:11.000;20.30;0.000;458.000;13.320
2024-06-29T00:25:16.000;2024-06-28T20:25:16.000;20.30;0.000;452.000;13.330
2024-06-29T00:25:21.000;2024-06-28T20:25:21.000;20.30;0.000;447.000;13.350
2024-06-29T00:25:26.000;2024-06-28T20:25:26.000;20.30;0.000;442.000;13.360
2024-06-29T00:25:31.000;2024-06-28T20:25:31.000;20.30;0.000;438.000;13.370
2024-06-29T00:25:36.000;2024-06-28T20:25:36.000;20.30;0.000;428.000;13.390
2024-06-29T00:25:41.000;2024-06-28T20:25:41.000;20.30;0.000;424.000;13.400
2024-06-29T00:25:46.000;2024-06-28T20:25:46.000;20.30;0.000;415.000;13.430
2024-06-29T00:25:51.000;2024-06-28T20:25:51.000;20.30;0.000;409.000;13.440
2024-06-29T00:25:56.000;2024-06-28T20:25:56.000;20.30;0.000;402.000;13.460
2024-06-29T00:26:01.000;2024-06-28T20:26:01.000;20.30;0.000;400.000;13.460
2024-06-29T00:26:06.000;2024-06-28T20:26:06.000;20.30;0.000;390.000;13.490
2024-06-29T00:26:11.000;2024-06-28T20:26:11.000;20.30;0.000;385.000;13.510
2024-06-29T00:26:16.000;2024-06-28T20:26:16.000;20.30;0.000;382.000;13.510
2024-06-29T00:26:21.000;2024-06-28T20:26:21.000;20.30;0.000;378.000;13.530
2024-06-29T00:26:26.000;2024-06-28T20:26:26.000;20.30;0.000;370.000;13.550
2024-06-29T00:26:31.000;2024-06-28T20:26:31.000;20.30;0.000;368.000;13.560
2024-06-29T00:26:36.000;2024-06-28T20:26:36.000;20.30;0.000;362.000;13.570
2024-06-29T00:26:41.000;2024-06-28T20:26:41.000;20.30;0.000;359.000;13.590
2024-06-29T00:26:46.000;2024-06-28T20:26:46.000;20.30;0.000;355.000;13.600
2024-06-29T00:26:51.000;2024-06-28T20:26:51.000;20.30;0.000;350.000;13.610
2024-06-29T00:26:56.000;2024-06-28T20:26:56.000;20.30;0.000;346.000;13.620
2024-06-29T00:27:01.000;2024-06-28T20:27:01.000;20.30;0.000;345.000;13.630
2024-06-29T00:27:06.000;2024-06-28T20:27:06.000;20.30;0.000;340.000;13.640
2024-06-29T00:27:11.000;2024-06-28T20:27:11.000;20.30;0.000;338.000;13.650
2024-06-29T00:27:16.000;2024-06-28T20:27:16.000;20.30;0.000;335.000;13.660
2024-06-29T00:27:21.000;2024-06-28T20:27:21.000;20.30;0.000;331.000;13.680
2024-06-29T00:27:26.000;2024-06-28T20:27:26.000;20.30;0.000;329.000;13.680
2024-06-29T00:27:31.000;2024-06-28T20:27:31.000;20.30;0.000;323.000;13.700
2024-06-29T00:27:36.000;2024-06-28T20:27:36.000;20.30;0.000;320.000;13.710
2024-06-29T00:27:41.000;2024-06-28T20:27:41.000;20.30;0.000;318.000;13.720
2024-06-29T00:27:46.000;2024-06-28T20:27:46.000;20.30;0.000;315.000;13.730
2024-06-29T00:27:51.000;2024-06-28T20:27:51.000;20.30;0.000;312.000;13.740
2024-06-29T00:27:56.000;2024-06-28T20:27:56.000;20.30;0.000;308.000;13.750
2024-06-29T00:28:01.000;2024-06-28T20:28:01.000;20.30;0.000;306.000;13.760
2024-06-29T00:28:06.000;2024-06-28T20:28:06.000;20.30;0.000;303.000;13.770
2024-06-29T00:28:11.000;2024-06-28T20:28:11.000;20.30;0.000;301.000;13.780
2024-06-29T00:28:16.000;2024-06-28T20:28:16.000;20.30;0.000;299.000;13.790
2024-06-29T00:28:21.000;2024-06-28T20:28:21.000;20.30;0.000;297.000;13.790
2024-06-29T00:28:26.000;2024-06-28T20:28:26.000;20.30;0.000;294.000;13.800
2024-06-29T00:28:31.000;2024-06-28T20:28:31.000;20.30;0.000;294.000;13.800
2024-06-29T00:28:36.000;2024-06-28T20:28:36.000;20.30;0.000;291.000;13.820
2024-06-29T00:28:41.000;2024-06-28T20:28:41.000;20.30;0.000;287.000;13.830
2024-06-29T00:28:46.000;2024-06-28T20:28:46.000;20.30;0.000;285.000;13.840
2024-06-29T00:28:51.000;2024-06-28T20:28:51.000;20.30;0.000;285.000;13.840
2024-06-29T00:28:56.000;2024-06-28T20:28:56.000;20.30;0.000;282.000;13.850
2024-06-29T00:29:01.000;2024-06-28T20:29:01.000;20.30;0.000;280.000;13.860
2024-06-29T00:29:06.000;2024-06-28T20:29:06.000;20.30;0.000;280.000;13.860
2024-06-29T00:29:11.000;2024-06-28T20:29:11.000;20.30;0.000;278.000;13.860
2024-06-29T00:29:16.000;2024-06-28T20:29:16.000;20.30;0.000;276.000;13.870
2024-06-29T00:29:21.000;2024-06-28T20:29:21.000;20.30;0.000;272.000;13.880
2024-06-29T00:29:26.000;2024-06-28T20:29:26.000;20.30;0.000;272.000;13.880
2024-06-29T00:29:31.000;2024-06-28T20:29:31.000;20.30;0.000;271.000;13.890
2024-06-29T00:29:36.000;2024-06-28T20:29:36.000;20.30;0.000;268.000;13.900
2024-06-29T00:29:41.000;2024-06-28T20:29:41.000;20.30;0.000;265.000;13.920
2024-06-29T00:29:46.000;2024-06-28T20:29:46.000;20.30;0.000;264.000;13.920
2024-06-29T00:29:51.000;2024-06-28T20:29:51.000;20.30;0.000;262.000;13.930
2024-06-29T00:29:56.000;2024-06-28T20:29:56.000;20.30;0.000;260.000;13.930
2024-06-29T00:30:01.000;2024-06-28T20:30:01.000;20.30;0.000;260.000;13.930
2024-06-29T00:30:06.000;2024-06-28T20:30:06.000;20.30;0.000;255.000;13.960
2024-06-29T00:30:11.000;2024-06-28T20:30:11.000;20.30;0.000;256.000;13.950
2024-06-29T00:30:16.000;2024-06-28T20:30:16.000;20.30;0.000;253.000;13.960
2024-06-29T00:30:21.000;2024-06-28T20:30:21.000;20.30;0.000;254.000;13.960
2024-06-29T00:30:26.000;2024-06-28T20:30:26.000;20.30;0.000;250.000;13.980
2024-06-29T00:30:31.000;2024-06-28T20:30:31.000;20.30;0.000;251.000;13.970
2024-06-29T00:30:36.000;2024-06-28T20:30:36.000;20.30;0.000;250.000;13.980
2024-06-29T00:30:41.000;2024-06-28T20:30:41.000;20.30;0.000;250.000;13.980
2024-06-29T00:30:46.000;2024-06-28T20:30:46.000;20.30;0.000;247.000;13.990
2024-06-29T00:30:51.000;2024-06-28T20:30:51.000;20.30;0.000;248.000;13.980
2024-06-29T00:30:56.000;2024-06-28T20:30:56.000;20.30;0.000;243.000;14.010
2024-06-29T00:31:01.000;2024-06-28T20:31:01.000;20.30;0.000;245.000;14.000
2024-06-29T00:31:06.000;2024-06-28T20:31:06.000;20.30;0.000;242.000;14.010
2024-06-29T00:31:11.000;2024-06-28T20:31:11.000;20.30;0.000;242.000;14.010
2024-06-29T00:31:16.000;2024-06-28T20:31:16.000;20.30;0.000;240.000;14.020
2024-06-29T00:31:21.000;2024-06-28T20:31:21.000;20.30;0.000;242.000;14.010
2024-06-29T00:31:26.000;2024-06-28T20:31:26.000;20.30;0.000;239.000;14.030
2024-06-29T00:31:31.000;2024-06-28T20:31:31.000;20.30;0.000;238.000;14.030
2024-06-29T00:31:36.000;2024-06-28T20:31:36.000;20.30;0.000;238.000;14.030
2024-06-29T00:31:41.000;2024-06-28T20:31:41.000;20.30;0.000;235.000;14.040
2024-06-29T00:31:46.000;2024-06-28T20:31:46.000;20.30;0.000;234.000;14.050
2024-06-29T00:31:51.000;2024-06-28T20:31:51.000;20.30;0.000;236.000;14.040
2024-06-29T00:31:56.000;2024-06-28T20:31:56.000;20.30;0.000;231.000;14.060
2024-06-29T00:32:01.000;2024-06-28T20:32:01.000;20.30;0.000;232.000;14.060
2024-06-29T00:32:06.000;2024-06-28T20:32:06.000;20.30;0.000;229.000;14.070
2024-06-29T00:32:11.000;2024-06-28T20:32:11.000;20.30;0.000;228.000;14.080
2024-06-29T00:32:16.000;2024-06-28T20:32:16.000;20.30;0.000;227.000;14.080
2024-06-29T00:32:21.000;2024-06-28T20:32:21.000;20.30;0.000;226.000;14.080
2024-06-29T00:32:26.000;2024-06-28T20:32:26.000;20.30;0.000;223.000;14.100
2024-06-29T00:32:31.000;2024-06-28T20:32:31.000;20.30;0.000;222.000;14.110
2024-06-29T00:32:36.000;2024-06-28T20:32:36.000;20.30;0.000;221.000;14.110
2024-06-29T00:32:41.000;2024-06-28T20:32:41.000;20.30;0.000;224.000;14.090
2024-06-29T00:32:46.000;2024-06-28T20:32:46.000;20.30;0.000;219.000;14.120
2024-06-29T00:32:51.000;2024-06-28T20:32:51.000;20.30;0.000;220.000;14.110
2024-06-29T00:32:56.000;2024-06-28T20:32:56.000;20.30;0.000;217.000;14.130
2024-06-29T00:33:01.000;2024-06-28T20:33:01.000;20.30;0.000;217.000;14.130
2024-06-29T00:33:06.000;2024-06-28T20:33:06.000;20.30;0.000;216.000;14.130
2024-06-29T00:33:11.000;2024-06-28T20:33:11.000;20.30;0.000;216.000;14.130
2024-06-29T00:33:16.000;2024-06-28T20:33:16.000;20.30;0.000;214.000;14.150
2024-06-29T00:33:21.000;2024-06-28T20:33:21.000;20.30;0.000;212.000;14.160
2024-06-29T00:33:26.000;2024-06-28T20:33:26.000;20.30;0.000;210.000;14.170
2024-06-29T00:33:31.000;2024-06-28T20:33:31.000;20.30;0.000;209.000;14.170
2024-06-29T00:33:36.000;2024-06-28T20:33:36.000;20.30;0.000;209.000;14.170
2024-06-29T00:33:41.000;2024-06-28T20:33:41.000;20.30;0.000;210.000;14.170
2024-06-29T00:33:46.000;2024-06-28T20:33:46.000;20.30;0.000;208.000;14.180
2024-06-29T00:33:51.000;2024-06-28T20:33:51.000;20.30;0.000;209.000;14.170
2024-06-29T00:33:56.000;2024-06-28T20:33:56.000;20.30;0.000;206.000;14.190
2024-06-29T00:34:01.000;2024-06-28T20:34:01.000;20.30;0.000;206.000;14.190
2024-06-29T00:34:06.000;2024-06-28T20:34:06.000;20.30;0.000;207.000;14.180
2024-06-29T00:34:11.000;2024-06-28T20:34:11.000;20.30;0.000;205.000;14.190
2024-06-29T00:34:16.000;2024-06-28T20:34:16.000;20.30;0.000;206.000;14.190
2024-06-29T00:34:21.000;2024-06-28T20:34:21.000;20.30;0.000;205.000;14.190
2024-06-29T00:34:26.000;2024-06-28T20:34:26.000;20.30;0.000;207.000;14.180
2024-06-29T00:34:31.000;2024-06-28T20:34:31.000;20.30;0.000;204.000;14.200
2024-06-29T00:34:36.000;2024-06-28T20:34:36.000;20.30;0.000;201.000;14.210
2024-06-29T00:34:41.000;2024-06-28T20:34:41.000;20.30;0.000;202.000;14.210
2024-06-29T00:34:46.000;2024-06-28T20:34:46.000;20.30;0.000;201.000;14.210
2024-06-29T00:34:51.000;2024-06-28T20:34:51.000;20.30;0.000;200.000;14.220
2024-06-29T00:34:56.000;2024-06-28T20:34:56.000;20.30;0.000;196.000;14.240
2024-06-29T00:35:01.000;2024-06-28T20:35:01.000;20.30;0.000;197.000;14.230
2024-06-29T00:35:06.000;2024-06-28T20:35:06.000;20.30;0.000;196.000;14.240
2024-06-29T00:35:11.000;2024-06-28T20:35:11.000;20.30;0.000;197.000;14.230
2024-06-29T00:35:16.000;2024-06-28T20:35:16.000;20.30;0.000;196.000;14.240
2024-06-29T00:35:21.000;2024-06-28T20:35:21.000;20.30;0.000;198.000;14.230
2024-06-29T00:35:26.000;2024-06-28T20:35:26.000;20.30;0.000;193.000;14.260
2024-06-29T00:35:31.000;2024-06-28T20:35:31.000;20.30;0.000;194.000;14.250
2024-06-29T00:35:36.000;2024-06-28T20:35:36.000;20.30;0.000;194.000;14.250
2024-06-29T00:35:41.000;2024-06-28T20:35:41.000;20.30;0.000;194.000;14.250
2024-06-29T00:35:46.000;2024-06-28T20:35:46.000;20.30;0.000;193.000;14.260
2024-06-29T00:35:51.000;2024-06-28T20:35:51.000;20.30;0.000;194.000;14.250
2024-06-29T00:35:56.000;2024-06-28T20:35:56.000;20.30;0.000;191.000;14.270
2024-06-29T00:36:01.000;2024-06-28T20:36:01.000;20.30;0.000;192.000;14.260
2024-06-29T00:36:06.000;2024-06-28T20:36:06.000;20.30;0.000;191.000;14.270
2024-06-29T00:36:11.000;2024-06-28T20:36:11.000;20.30;0.000;196.000;14.240
2024-06-29T00:36:16.000;2024-06-28T20:36:16.000;20.30;0.000;191.000;14.270
2024-06-29T00:36:21.000;2024-06-28T20:36:21.000;20.30;0.000;192.000;14.260
2024-06-29T00:36:26.000;2024-06-28T20:36:26.000;20.30;0.000;194.000;14.250
2024-06-29T00:36:31.000;2024-06-28T20:36:31.000;20.30;0.000;195.000;14.250
2024-06-29T00:36:36.000;2024-06-28T20:36:36.000;20.30;0.000;193.000;14.260
2024-06-29T00:36:41.000;2024-06-28T20:36:41.000;20.30;0.000;194.000;14.250
2024-06-29T00:36:46.000;2024-06-28T20:36:46.000;20.30;0.000;191.000;14.270
2024-06-29T00:36:51.000;2024-06-28T20:36:51.000;20.30;0.000;191.000;14.270
2024-06-29T00:36:56.000;2024-06-28T20:36:56.000;20.30;0.000;189.000;14.280
2024-06-29T00:37:01.000;2024-06-28T20:37:01.000;20.30;0.000;189.000;14.280
2024-06-29T00:37:06.000;2024-06-28T20:37:06.000;20.30;0.000;187.000;14.290
2024-06-29T00:37:11.000;2024-06-28T20:37:11.000;20.30;0.000;189.000;14.280
2024-06-29T00:37:16.000;2024-06-28T20:37:16.000;20.30;0.000;186.000;14.300
2024-06-29T00:37:21.000;2024-06-28T20:37:21.000;20.30;0.000;186.000;14.300
2024-06-29T00:37:26.000;2024-06-28T20:37:26.000;20.30;0.000;183.000;14.310
2024-06-29T00:37:31.000;2024-06-28T20:37:31.000;20.30;0.000;184.000;14.310
2024-06-29T00:37:36.000;2024-06-28T20:37:36.000;20.30;0.000;182.000;14.320
2024-06-29T00:37:41.000;2024-06-28T20:37:41.000;20.30;0.000;180.000;14.330
2024-06-29T00:37:46.000;2024-06-28T20:37:46.000;20.30;0.000;182.000;14.320
2024-06-29T00:37:51.000;2024-06-28T20:37:51.000;20.30;0.000;180.000;14.330
2024-06-29T00:37:56.000;2024-06-28T20:37:56.000;20.30;0.000;179.000;14.340
2024-06-29T00:38:01.000;2024-06-28T20:38:01.000;20.30;0.000;175.000;14.360
2024-06-29T00:38:06.000;2024-06-28T20:38:06.000;20.30;0.000;174.000;14.370
2024-06-29T00:38:11.000;2024-06-28T20:38:11.000;20.30;0.000;173.000;14.380
2024-06-29T00:38:16.000;2024-06-28T20:38:16.000;20.30;0.000;172.000;14.380
2024-06-29T00:38:21.000;2024-06-28T20:38:21.000;20.30;0.000;170.000;14.400
2024-06-29T00:38:26.000;2024-06-28T20:38:26.000;20.30;0.000;172.000;14.380
2024-06-29T00:38:31.000;2024-06-28T20:38:31.000;20.30;0.000;170.000;14.400
2024-06-29T00:38:36.000;2024-06-28T20:38:36.000;20.30;0.000;170.000;14.400
2024-06-29T00:38:41.000;2024-06-28T20:38:41.000;20.30;0.000;166.000;14.420
2024-06-29T00:38:46.000;2024-06-28T20:38:46.000;20.30;0.000;168.000;14.410
2024-06-29T00:38:51.000;2024-06-28T20:38:51.000;20.30;0.000;167.000;14.420
2024-06-29T00:38:56.000;2024-06-28T20:38:56.000;20.30;0.000;164.000;14.430
2024-06-29T00:39:01.000;2024-06-28T20:39:01.000;20.30;0.000;164.000;14.430
2024-06-29T00:39:06.000;2024-06-28T20:39:06.000;20.30;0.000;166.000;14.420
2024-06-29T00:39:11.000;2024-06-28T20:39:11.000;20.30;0.000;164.000;14.430
2024-06-29T00:39:16.000;2024-06-28T20:39:16.000;20.30;0.000;166.000;14.420
2024-06-29T00:39:21.000;2024-06-28T20:39:21.000;20.30;0.000;167.000;14.420
2024-06-29T00:39:26.000;2024-06-28T20:39:26.000;20.30;0.000;170.000;14.400
2024-06-29T00:39:31.000;2024-06-28T20:39:31.000;20.30;0.000;166.000;14.420
2024-06-29T00:39:36.000;2024-06-28T20:39:36.000;20.30;0.000;166.000;14.420
2024-06-29T00:39:41.000;2024-06-28T20:39:41.000;20.30;0.000;161.000;14.460
2024-06-29T00:39:46.000;2024-06-28T20:39:46.000;20.30;0.000;161.000;14.460
2024-06-29T00:39:51.000;2024-06-28T20:39:51.000;20.30;0.000;159.000;14.470
2024-06-29T00:39:56.000;2024-06-28T20:39:56.000;20.30;0.000;163.000;14.440
2024-06-29T00:40:01.000;2024-06-28T20:40:01.000;20.30;0.000;157.000;14.480
2024-06-29T00:40:06.000;2024-06-28T20:40:06.000;20.30;0.000;157.000;14.480
2024-06-29T00:40:11.000;2024-06-28T20:40:11.000;20.30;0.000;158.000;14.480
2024-06-29T00:40:16.000;2024-06-28T20:40:16.000;20.30;0.000;153.000;14.510
2024-06-29T00:40:21.000;2024-06-28T20:40:21.000;20.30;0.000;153.000;14.510
2024-06-29T00:40:26.000;2024-06-28T20:40:26.000;20.30;0.000;153.000;14.510
2024-06-29T00:40:31.000;2024-06-28T20:40:31.000;20.30;0.000;155.000;14.500
2024-06-29T00:40:36.000;2024-06-28T20:40:36.000;20.30;0.000;151.000;14.530
2024-06-29T00:40:41.000;2024-06-28T20:40:41.000;20.30;0.000;151.000;14.530
2024-06-29T00:40:46.000;2024-06-28T20:40:46.000;20.30;0.000;150.000;14.530
2024-06-29T00:40:51.000;2024-06-28T20:40:51.000;20.30;0.000;151.000;14.530
2024-06-29T00:40:56.000;2024-06-28T20:40:56.000;20.30;0.000;152.000;14.520
2024-06-29T00:41:01.000;2024-06-28T20:41:01.000;20.30;0.000;151.000;14.530
2024-06-29T00:41:06.000;2024-06-28T20:41:06.000;20.30;0.000;151.000;14.530
2024-06-29T00:41:11.000;2024-06-28T20:41:11.000;20.30;0.000;148.000;14.550
2024-06-29T00:41:16.000;2024-06-28T20:41:16.000;20.30;0.000;151.000;14.530
2024-06-29T00:41:21.000;2024-06-28T20:41:21.000;20.30;0.000;150.000;14.530
2024-06-29T00:41:26.000;2024-06-28T20:41:26.000;20.30;0.000;149.000;14.540
2024-06-29T00:41:31.000;2024-06-28T20:41:31.000;20.30;0.000;147.000;14.560
2024-06-29T00:41:36.000;2024-06-28T20:41:36.000;20.30;0.000;147.000;14.560
2024-06-29T00:41:41.000;2024-06-28T20:41:41.000;20.30;0.000;146.000;14.560
2024-06-29T00:41:46.000;2024-06-28T20:41:46.000;20.30;0.000;145.000;14.570
2024-06-29T00:41:51.000;2024-06-28T20:41:51.000;20.30;0.000;145.000;14.570
2024-06-29T00:41:56.000;2024-06-28T20:41:56.000;20.30;0.000;148.000;14.550
2024-06-29T00:42:01.000;2024-06-28T20:42:01.000;20.30;0.000;144.000;14.580
2024-06-29T00:42:06.000;2024-06-28T20:42:06.000;20.30;0.000;143.000;14.580
2024-06-29T00:42:11.000;2024-06-28T20:42:11.000;20.30;0.000;143.000;14.580
2024-06-29T00:42:16.000;2024-06-28T20:42:16.000;20.30;0.000;146.000;14.560
2024-06-29T00:42:21.000;2024-06-28T20:42:21.000;20.30;0.000;142.000;14.590
2024-06-29T00:42:26.000;2024-06-28T20:42:26.000;20.30;0.000;143.000;14.580
2024-06-29T00:42:31.000;2024-06-28T20:42:31.000;20.30;0.000;141.000;14.600
2024-06-29T00:42:36.000;2024-06-28T20:42:36.000;20.30;0.000;144.000;14.580
